"task_type","item","subject","prob","metaprob","binary_outcome"
"Science","gr470","432",0.96,0.95,1
"Science","gr470","433",1,0.93,1
"Science","gr470","434",0.61,0.63,1
"Science","gr470","435",1,1,1
"Science","gr470","436",0.75,0.81,1
"Science","gr470","437",0.81,0.84,1
"Science","gr470","438",1,1,1
"Science","gr470","439",0.9,1,1
"Science","gr470","440",0.95,0.9,1
"Science","gr470","441",0.93,0.78,1
"Science","gr470","442",0.89,0.89,1
"Science","gr470","443",0.86,0.87,1
"Science","gr470","444",0.93,0.59,1
"Science","gr470","445",0.78,0.81,1
"Science","gr470","446",0.86,0.76,1
"Science","gr470","447",0.92,0.82,1
"Science","gr470","448",0.67,0.64,1
"Science","gr470","449",1,0.75,1
"Science","gr470","450",1,1,1
"Science","gr470","451",0.81,0.72,1
"Science","gr470","452",1,1,1
"Science","gr470","453",0.51,0.51,1
"Science","gr470","454",0.96,0.84,1
"Science","gr470","455",0.98,0.85,1
"Science","gr470","456",0.96,0.96,1
"Science","gr470","457",1,0.81,1
"Science","gr470","458",0.95,0.8,1
"Science","gr470","459",0.87,0.93,1
"Science","gr471","368",0.13,0.13,0
"Science","gr471","369",0.35,0.34,0
"Science","gr471","370",0.33,0.45,0
"Science","gr471","371",0,0.69,0
"Science","gr471","372",0.51,0.51,0
"Science","gr471","373",0,0.05,0
"Science","gr471","374",0.27,0.4,0
"Science","gr471","375",0,0.27,0
"Science","gr471","376",0.23,0.2,0
"Science","gr471","377",0.92,0.78,0
"Science","gr471","378",0,0,0
"Science","gr471","379",0.17,0.28,0
"Science","gr471","380",0.58,0.68,0
"Science","gr471","381",0.12,0.14,0
"Science","gr471","382",0.13,0.21,0
"Science","gr471","383",0.1,0.2,0
"Science","gr471","386",0.35,0.41,0
"Science","gr471","387",0,0.36,0
"Science","gr471","388",0.3,0.2,0
"Science","gr471","389",0,0.18,0
"Science","gr471","390",0.3,0.5,0
"Science","gr471","392",0.2,0.25,0
"Science","gr471","393",0.21,0.24,0
"Science","gr471","394",0.6,0.6,0
"Science","gr471","395",0,0.15,0
"Science","gr471","396",0.48,0.52,0
"Science","gr471","397",0,0.13,0
"Science","gr471","398",0.05,0.1,0
"Science","gr471","399",0.33,0.25,0
"Science","gr471","400",0.29,0.42,0
"Science","gr471","402",0.18,0.44,0
"Science","gr471","403",0,0.05,0
"Science","gr471","404",0.36,0.37,0
"Science","gr471","405",0.03,0.05,0
"Science","gr471","406",0.89,0.8,0
"Science","gr471","407",0.77,0.71,0
"Science","gr471","408",0.41,0.48,0
"Science","gr471","409",0,0,0
"Science","gr471","410",0.94,0.97,0
"Science","gr471","411",0,0,0
"Science","gr471","412",0.67,0.84,0
"Science","gr471","413",0.31,0.36,0
"Science","gr471","414",1,1,0
"Science","gr471","415",0.76,0.89,0
"Science","gr471","416",0.44,0.46,0
"Science","gr471","417",0,0,0
"Science","gr471","418",0,1,0
"Science","gr471","419",0.65,0.79,0
"Science","gr471","420",0.05,0.22,0
"Science","gr471","421",0,0.84,0
"Science","gr471","422",0.31,0.67,0
"Science","gr471","423",0.09,0.14,0
"Science","gr471","424",1,1,0
"Science","gr471","425",0,0.1,0
"Science","gr471","426",0.82,0.89,0
"Science","gr471","427",0.76,0.78,0
"Science","gr471","428",0,0.42,0
"Science","gr471","429",0,0.2,0
"Science","gr471","430",0.11,0.13,0
"Science","gr471","431",0.33,0.5,0
"Science","gr471","432",0.87,0.87,0
"Science","gr471","433",0.01,0.12,0
"Science","gr471","435",0.81,0.65,0
"Science","gr471","437",0.71,0.72,0
"Science","gr471","438",0.53,0.54,0
"Science","gr471","439",0.95,0.95,0
"Science","gr471","440",0.01,0.09,0
"Science","gr471","441",0.28,0.37,0
"Science","gr471","442",0.76,0.92,0
"Science","gr471","443",0.91,0.93,0
"Science","gr471","444",0.59,0.56,0
"Science","gr471","446",0.23,0.34,0
"Science","gr471","447",0.19,0.28,0
"Science","gr471","448",0.58,0.57,0
"Science","gr471","450",0.95,0.98,0
"Science","gr471","451",0.33,0.42,0
"Science","gr471","452",0,0.01,0
"Science","gr471","454",0.13,0.88,0
"Science","gr471","455",0,0.18,0
"Science","gr471","457",0.42,0.32,0
"Science","gr471","458",0,0.1,0
"Science","gr472","368",0.95,0.93,1
"Science","gr472","369",0.83,0.81,1
"Science","gr472","370",0.51,0.51,1
"Science","gr472","371",0.84,0.74,1
"Science","gr472","373",0.98,0.6,1
"Science","gr472","374",0.38,0.38,1
"Science","gr472","375",0.6,0.82,1
"Science","gr472","376",0.82,0.51,1
"Science","gr472","377",0.76,0.82,1
"Science","gr472","378",0.51,0.51,1
"Science","gr472","379",0.44,0.43,1
"Science","gr472","380",0.83,0.58,1
"Science","gr472","381",0.19,0.23,1
"Science","gr472","382",0.8,0.7,1
"Science","gr472","383",0.94,0.81,1
"Science","gr472","384",0.86,0.85,1
"Science","gr472","385",0.92,0.82,1
"Science","gr472","386",0.88,0.75,1
"Science","gr472","387",0.43,0.5,1
"Science","gr472","388",0.3,0.42,1
"Science","gr472","389",0.82,0.73,1
"Science","gr472","390",0.5,0.5,1
"Science","gr472","391",0.83,0.97,1
"Science","gr472","392",0.51,0.51,1
"Science","gr472","393",0.57,0.59,1
"Science","gr472","394",0.6,0.5,1
"Science","gr472","395",0.5,0.3,1
"Science","gr472","396",0.51,0.51,1
"Science","gr472","397",0.13,0.5,1
"Science","gr472","398",0.7,0.55,1
"Science","gr472","399",1,0.63,1
"Science","gr472","400",0.7,0.67,1
"Science","gr472","401",0.65,0.79,1
"Science","gr472","402",0.75,0.55,1
"Science","gr472","403",0,0.05,1
"Science","gr472","404",0.66,0.72,1
"Science","gr472","405",0.62,0.6,1
"Science","gr472","406",0.94,0.91,1
"Science","gr472","407",0.11,0.22,1
"Science","gr472","408",0.46,0.48,1
"Science","gr472","409",1,0.99,1
"Science","gr472","410",0.93,0.93,1
"Science","gr472","411",0.11,0.11,1
"Science","gr472","413",0.84,0.66,1
"Science","gr472","414",0,0,1
"Science","gr472","415",1,0.87,1
"Science","gr472","416",0.87,0.89,1
"Science","gr472","417",0.16,0.24,1
"Science","gr472","418",0.51,0.51,1
"Science","gr472","419",0.81,0.73,1
"Science","gr472","420",0.91,0.79,1
"Science","gr472","421",0.51,0.51,1
"Science","gr472","423",0.7,0.77,1
"Science","gr472","424",0.9,0.94,1
"Science","gr472","425",0.65,0.6,1
"Science","gr472","426",0.17,0.16,1
"Science","gr472","427",0.79,0.82,1
"Science","gr472","428",0.07,0.34,1
"Science","gr472","430",0.8,0.79,1
"Science","gr472","431",0.5,0.5,1
"Science","gr472","432",0.91,0.92,1
"Science","gr472","433",0.09,0.4,1
"Science","gr472","434",0.69,0.83,1
"Science","gr472","435",1,0.72,1
"Science","gr472","436",0.31,0.78,1
"Science","gr472","437",0.64,0.77,1
"Science","gr472","438",1,1,1
"Science","gr472","439",0.65,0.6,1
"Science","gr472","440",0.93,0.75,1
"Science","gr472","441",0.64,0.61,1
"Science","gr472","442",1,0.82,1
"Science","gr472","443",0.98,0.95,1
"Science","gr472","444",0.6,0.6,1
"Science","gr472","445",0.15,0.79,1
"Science","gr472","446",0.58,0.54,1
"Science","gr472","447",0.49,0.41,1
"Science","gr472","448",1,1,1
"Science","gr472","449",0.33,0.42,1
"Science","gr472","450",0.94,0.96,1
"Science","gr472","451",0.81,0.7,1
"Science","gr472","452",1,1,1
"Science","gr472","453",0.72,0.74,1
"Science","gr472","454",0.78,0.32,1
"Science","gr472","455",0.59,0.59,1
"Science","gr472","456",0.66,0.77,1
"Science","gr472","457",0.66,0.59,1
"Science","gr472","458",0.5,0.5,1
"Science","gr473","368",0.89,0.88,1
"Science","gr473","369",0.51,0.51,1
"Science","gr473","370",0.87,0.56,1
"Science","gr473","371",0.25,0.51,1
"Science","gr473","373",0.82,0.6,1
"Science","gr473","374",0.85,0.61,1
"Science","gr473","375",0.76,0.68,1
"Science","gr473","376",0.51,0.51,1
"Science","gr473","377",0.87,0.88,1
"Science","gr473","378",0.51,0.51,1
"Science","gr473","379",0.52,0.51,1
"Science","gr473","380",0.67,0.68,1
"Science","gr473","381",0.93,0.76,1
"Science","gr473","382",0.26,0.32,1
"Science","gr473","383",0.31,0.39,1
"Science","gr473","384",0.84,0.84,1
"Science","gr473","386",0.98,0.82,1
"Science","gr473","387",0.81,0.5,1
"Science","gr473","388",0.2,0.32,1
"Science","gr473","389",0.66,0.72,1
"Science","gr473","390",0.5,0.5,1
"Science","gr473","392",0.6,0.55,1
"Science","gr473","393",0.73,0.76,1
"Science","gr473","394",0.7,0.6,1
"Science","gr473","395",0.5,0.7,1
"Science","gr473","396",0.47,0.46,1
"Science","gr473","397",0.5,0.61,1
"Science","gr473","398",0.7,0.55,1
"Science","gr473","399",1,0.58,1
"Science","gr473","400",0.77,0.61,1
"Science","gr473","401",0.35,0.53,1
"Science","gr473","402",0.48,0.4,1
"Science","gr473","403",0.9,0.7,1
"Science","gr473","404",0.41,0.43,1
"Science","gr473","405",0.75,0.7,1
"Science","gr473","406",0.65,0.75,1
"Science","gr473","407",0.83,0.74,1
"Science","gr473","408",0.86,0.84,1
"Science","gr473","409",0.03,0.01,1
"Science","gr473","410",0.04,0.07,1
"Science","gr473","411",0.19,0.14,1
"Science","gr473","412",0.75,0.86,1
"Science","gr473","413",0.75,0.71,1
"Science","gr473","414",0,0.01,1
"Science","gr473","415",0.19,0.34,1
"Science","gr473","416",0.41,0.4,1
"Science","gr473","417",0.88,0.7,1
"Science","gr473","418",1,0.51,1
"Science","gr473","419",0.86,0.78,1
"Science","gr473","420",0.74,0.8,1
"Science","gr473","421",0.72,0.53,1
"Science","gr473","422",0.65,0.32,1
"Science","gr473","424",0.97,0.88,1
"Science","gr473","425",0.1,0.25,1
"Science","gr473","426",0.87,0.83,1
"Science","gr473","427",0.79,0.82,1
"Science","gr473","428",0.3,0.51,1
"Science","gr473","429",0.51,0.51,1
"Science","gr473","430",0.71,0.2,1
"Science","gr473","431",0.55,0.5,1
"Science","gr473","432",0.9,0.89,1
"Science","gr473","433",1,0.77,1
"Science","gr473","435",1,0.89,1
"Science","gr473","437",0.32,0.66,1
"Science","gr473","438",0.73,0.69,1
"Science","gr473","439",0.65,0.6,1
"Science","gr473","440",0.97,0.76,1
"Science","gr473","441",0.69,0.62,1
"Science","gr473","442",0.88,0.76,1
"Science","gr473","443",0.93,0.92,1
"Science","gr473","444",0.71,0.63,1
"Science","gr473","445",0.66,0.81,1
"Science","gr473","446",0.06,0.25,1
"Science","gr473","448",0.68,0.65,1
"Science","gr473","449",0.95,0.8,1
"Science","gr473","450",0.93,0.94,1
"Science","gr473","451",0.26,0.31,1
"Science","gr473","452",0,0,1
"Science","gr473","453",0.73,0.73,1
"Science","gr473","454",0.51,0.22,1
"Science","gr473","455",0.75,0.75,1
"Science","gr473","456",0.45,0.56,1
"Science","gr473","457",0.95,0.48,1
"Science","gr473","458",0.6,0.55,1
"Science","gr474","368",0.85,0.82,0
"Science","gr474","369",0,0.31,0
"Science","gr474","370",0,0,0
"Science","gr474","371",0,1,0
"Science","gr474","372",0.32,0.32,0
"Science","gr474","373",0,0.14,0
"Science","gr474","374",0,0.36,0
"Science","gr474","375",0,0.27,0
"Science","gr474","377",0.6,0.65,0
"Science","gr474","378",0,0,0
"Science","gr474","379",0.05,0.15,0
"Science","gr474","380",0.14,0.04,0
"Science","gr474","381",0,0.09,0
"Science","gr474","382",0.03,0.21,0
"Science","gr474","383",0.15,0.2,0
"Science","gr474","384",0.84,0.86,0
"Science","gr474","385",0,0.2,0
"Science","gr474","386",0.02,0.11,0
"Science","gr474","387",0,0.4,0
"Science","gr474","389",0,0.16,0
"Science","gr474","390",0.1,0.3,0
"Science","gr474","391",0,0.53,0
"Science","gr474","392",0,0.1,0
"Science","gr474","394",0,0.8,0
"Science","gr474","395",0,0.5,0
"Science","gr474","396",0,0,0
"Science","gr474","397",0,0.16,0
"Science","gr474","398",0.15,0.25,0
"Science","gr474","399",0,0.06,0
"Science","gr474","400",0,0.07,0
"Science","gr474","401",0,0.16,0
"Science","gr474","402",0,0.21,0
"Science","gr474","403",0,0.05,0
"Science","gr474","404",0.39,0.39,0
"Science","gr474","405",0,0.01,0
"Science","gr474","406",0.62,0.58,0
"Science","gr474","407",0.03,0.08,0
"Science","gr474","408",0.11,0.2,0
"Science","gr474","409",1,1,0
"Science","gr474","410",0.01,0.03,0
"Science","gr474","411",0.79,0.87,0
"Science","gr474","412",0.71,0.84,0
"Science","gr474","413",0,0.21,0
"Science","gr474","414",1,1,0
"Science","gr474","415",0.2,0.09,0
"Science","gr474","416",0.87,0.9,0
"Science","gr474","417",0.01,0,0
"Science","gr474","418",0,1,0
"Science","gr474","419",0.82,0.73,0
"Science","gr474","420",0,0.05,0
"Science","gr474","421",0.05,0.47,0
"Science","gr474","422",0.68,0.33,0
"Science","gr474","423",0.33,0.38,0
"Science","gr474","424",0.02,0.05,0
"Science","gr474","425",0,0.05,0
"Science","gr474","426",0.82,0.77,0
"Science","gr474","427",0.81,0.78,0
"Science","gr474","428",0,0.37,0
"Science","gr474","429",0,0.21,0
"Science","gr474","430",0.1,0.11,0
"Science","gr474","431",0,0.02,0
"Science","gr474","432",0.94,0.94,0
"Science","gr474","433",0,0.03,0
"Science","gr474","434",0.71,0.62,0
"Science","gr474","435",0,0.93,0
"Science","gr474","436",0.02,0.03,0
"Science","gr474","437",0.7,0.87,0
"Science","gr474","438",1,0.97,0
"Science","gr474","440",0,0.03,0
"Science","gr474","441",0.79,0.72,0
"Science","gr474","442",0,0.85,0
"Science","gr474","443",0.06,0.05,0
"Science","gr474","444",0.02,0.5,0
"Science","gr474","445",0.17,0.23,0
"Science","gr474","446",0,0.01,0
"Science","gr474","447",0.2,0.34,0
"Science","gr474","448",0.36,0.67,0
"Science","gr474","449",0,0.18,0
"Science","gr474","450",0.93,0.94,0
"Science","gr474","451",0.19,0.24,0
"Science","gr474","452",0.01,0.03,0
"Science","gr474","453",1,1,0
"Science","gr474","454",0,0.76,0
"Science","gr474","455",0,0.19,0
"Science","gr474","456",0.51,0.6,0
"Science","gr474","457",0,0.09,0
"Science","gr474","458",0,0.05,0
"Science","gr474","459",0.92,0.94,0
"Science","gr475","368",0.1,0.22,0
"Science","gr475","369",0.92,0.78,0
"Science","gr475","370",0.35,0.48,0
"Science","gr475","371",0.92,0.69,0
"Science","gr475","372",0.51,0.51,0
"Science","gr475","373",0,0.24,0
"Science","gr475","374",0.15,0.32,0
"Science","gr475","375",0.37,0.73,0
"Science","gr475","376",0.21,0.6,0
"Science","gr475","377",0.75,0.78,0
"Science","gr475","379",0.41,0.41,0
"Science","gr475","380",0.56,0.67,0
"Science","gr475","381",0,0.18,0
"Science","gr475","382",0.3,0.26,0
"Science","gr475","383",0.24,0.35,0
"Science","gr475","384",0.81,0.9,0
"Science","gr475","385",0.51,0.37,0
"Science","gr475","386",0.67,0.67,0
"Science","gr475","387",0.08,0.26,0
"Science","gr475","388",0.51,0.51,0
"Science","gr475","389",0.12,0.26,0
"Science","gr475","390",0.5,0.5,0
"Science","gr475","391",0.53,0.59,0
"Science","gr475","392",0.65,0.6,0
"Science","gr475","393",0.52,0.51,0
"Science","gr475","394",0.6,0.7,0
"Science","gr475","395",0.7,0.5,0
"Science","gr475","397",0.25,0.62,0
"Science","gr475","398",0.5,0.5,0
"Science","gr475","399",0.63,0.63,0
"Science","gr475","400",0.21,0.49,0
"Science","gr475","402",0.82,0.55,0
"Science","gr475","403",0.05,0.3,0
"Science","gr475","404",0.64,0.73,0
"Science","gr475","405",0.71,0.65,0
"Science","gr475","406",0.45,0.62,0
"Science","gr475","407",0.69,0.71,0
"Science","gr475","408",0.93,0.91,0
"Science","gr475","409",0.03,0.01,0
"Science","gr475","410",0.97,0.96,0
"Science","gr475","411",0.12,0.14,0
"Science","gr475","412",0.85,0.69,0
"Science","gr475","413",0.36,0.4,0
"Science","gr475","414",0,0,0
"Science","gr475","415",0.16,0.31,0
"Science","gr475","416",0.9,0.89,0
"Science","gr475","417",0.92,0.83,0
"Science","gr475","418",0.62,0.51,0
"Science","gr475","419",0.62,0.74,0
"Science","gr475","420",0,0.24,0
"Science","gr475","421",0.78,0.56,0
"Science","gr475","423",0.82,0.78,0
"Science","gr475","424",0.98,0.98,0
"Science","gr475","425",0.2,0.5,0
"Science","gr475","426",0.21,0.08,0
"Science","gr475","427",0.77,0.73,0
"Science","gr475","428",1,0.6,0
"Science","gr475","430",0.82,0.81,0
"Science","gr475","431",0.6,0.6,0
"Science","gr475","432",0.92,0.94,0
"Science","gr475","433",1,0.82,0
"Science","gr475","435",0.92,0.72,0
"Science","gr475","437",0.39,0.61,0
"Science","gr475","438",0.95,0.88,0
"Science","gr475","439",0.7,0.65,0
"Science","gr475","440",0.01,0.27,0
"Science","gr475","441",0.75,0.69,0
"Science","gr475","442",0.92,0.76,0
"Science","gr475","443",0.88,0.78,0
"Science","gr475","444",0.69,0.5,0
"Science","gr475","445",0.73,0.77,0
"Science","gr475","446",0.72,0.25,0
"Science","gr475","448",0.86,0.85,0
"Science","gr475","449",0.11,0.24,0
"Science","gr475","450",0.93,0.95,0
"Science","gr475","451",0.67,0.58,0
"Science","gr475","452",1,1,0
"Science","gr475","453",0.21,0.21,0
"Science","gr475","454",1,0.63,0
"Science","gr475","455",0.5,0.5,0
"Science","gr475","456",0.71,0.91,0
"Science","gr475","457",0.51,0.51,0
"Science","gr475","458",0.35,0.45,0
"Science","gr475","459",0.87,1,0
"Science","gr476","368",0.87,0.89,0
"Science","gr476","369",0.51,0.51,0
"Science","gr476","370",0.51,0.51,0
"Science","gr476","371",0,1,0
"Science","gr476","372",0.5,0.48,0
"Science","gr476","373",0,0.21,0
"Science","gr476","374",0.09,0.32,0
"Science","gr476","375",0.65,0.64,0
"Science","gr476","376",0.5,0.3,0
"Science","gr476","377",0.73,0.72,0
"Science","gr476","379",0.21,0.32,0
"Science","gr476","380",0.2,0.2,0
"Science","gr476","381",0,0.19,0
"Science","gr476","382",0.2,0.35,0
"Science","gr476","383",0.3,0.36,0
"Science","gr476","384",0.18,0.16,0
"Science","gr476","385",0.1,0.19,0
"Science","gr476","386",0.13,0.18,0
"Science","gr476","387",0.06,0.31,0
"Science","gr476","388",0.29,0.35,0
"Science","gr476","389",0,0.22,0
"Science","gr476","390",0.5,0.5,0
"Science","gr476","394",0.3,0.5,0
"Science","gr476","395",0.5,0.5,0
"Science","gr476","396",0.31,0.38,0
"Science","gr476","397",0.25,0.43,0
"Science","gr476","398",0.1,0.25,0
"Science","gr476","399",0,0.3,0
"Science","gr476","400",0.05,0.24,0
"Science","gr476","402",0.25,0.4,0
"Science","gr476","403",0.5,0.55,0
"Science","gr476","404",0.74,0.78,0
"Science","gr476","405",0.67,0.62,0
"Science","gr476","406",0.42,0.49,0
"Science","gr476","407",0.37,0.4,0
"Science","gr476","408",0.29,0.24,0
"Science","gr476","409",0.01,0.01,0
"Science","gr476","410",0.96,0.95,0
"Science","gr476","411",0.85,0.87,0
"Science","gr476","412",0.81,0.71,0
"Science","gr476","413",0,0.27,0
"Science","gr476","414",1,1,0
"Science","gr476","415",0.18,0.37,0
"Science","gr476","416",0.35,0.36,0
"Science","gr476","417",0.78,0.69,0
"Science","gr476","419",0.77,0.73,0
"Science","gr476","421",0.04,0.43,0
"Science","gr476","422",0.63,0.83,0
"Science","gr476","423",0.41,0.32,0
"Science","gr476","424",0.87,0.94,0
"Science","gr476","425",0.7,0.6,0
"Science","gr476","426",0.8,0.83,0
"Science","gr476","427",0.81,0.77,0
"Science","gr476","428",0.11,0.82,0
"Science","gr476","429",0.21,0.42,0
"Science","gr476","430",0.73,0.73,0
"Science","gr476","431",0.33,0.5,0
"Science","gr476","432",0.96,0.94,0
"Science","gr476","433",0.9,0.94,0
"Science","gr476","434",0.6,0.88,0
"Science","gr476","435",0.73,0.56,0
"Science","gr476","436",0.36,0.75,0
"Science","gr476","437",0.36,0.61,0
"Science","gr476","438",0.53,0.46,0
"Science","gr476","439",0.8,0.7,0
"Science","gr476","441",0.05,0.13,0
"Science","gr476","442",0.94,0.72,0
"Science","gr476","443",0.91,0.88,0
"Science","gr476","444",0.22,0.51,0
"Science","gr476","445",0.22,0.82,0
"Science","gr476","446",0.14,0.69,0
"Science","gr476","447",0.47,0.51,0
"Science","gr476","449",0.08,0.2,0
"Science","gr476","450",0.99,0.98,0
"Science","gr476","451",0.22,0.3,0
"Science","gr476","452",1,1,0
"Science","gr476","453",0.18,0.17,0
"Science","gr476","454",0.3,0.38,0
"Science","gr476","455",0.21,0.5,0
"Science","gr476","457",0.05,0.2,0
"Science","gr476","458",0.4,0.45,0
"Science","gr476","459",1,1,0
"Science","gr477","368",0.9,0.87,0
"Science","gr477","369",0,0,0
"Science","gr477","370",0,0,0
"Science","gr477","371",0,1,0
"Science","gr477","372",0.61,0.6,0
"Science","gr477","373",0,0,0
"Science","gr477","374",0,0.4,0
"Science","gr477","375",0,0.21,0
"Science","gr477","376",0.01,0.05,0
"Science","gr477","377",0,0,0
"Science","gr477","378",0,0,0
"Science","gr477","379",0.08,0.15,0
"Science","gr477","380",0.06,0.19,0
"Science","gr477","381",0,0.14,0
"Science","gr477","382",0.24,0.39,0
"Science","gr477","383",0,0.14,0
"Science","gr477","384",0.8,0.86,0
"Science","gr477","385",0,0,0
"Science","gr477","386",0,0.03,0
"Science","gr477","387",0,0.31,0
"Science","gr477","389",0,0.03,0
"Science","gr477","390",0.05,0.8,0
"Science","gr477","391",0,0.03,0
"Science","gr477","392",0.65,0.6,0
"Science","gr477","393",0,0,0
"Science","gr477","394",0.7,0.7,0
"Science","gr477","395",0,0,0
"Science","gr477","396",0,0,0
"Science","gr477","397",0,0.08,0
"Science","gr477","398",0.3,0.33,0
"Science","gr477","399",0,0,0
"Science","gr477","400",0,0,0
"Science","gr477","401",0.09,0.31,0
"Science","gr477","402",0,0.24,0
"Science","gr477","403",0,0,0
"Science","gr477","404",0.2,0.2,0
"Science","gr477","405",0,0.04,0
"Science","gr477","406",0.18,0.35,0
"Science","gr477","407",0.03,0.05,0
"Science","gr477","408",0,0.01,0
"Science","gr477","409",0.99,0.99,0
"Science","gr477","410",0.95,0.9,0
"Science","gr477","411",0,0,0
"Science","gr477","412",0.68,0.8,0
"Science","gr477","413",0.75,0.66,0
"Science","gr477","414",1,1,0
