SubjectID,Condition,ConditionName,minutes,chosen,subCondition,weight,proportion,numShared,numPrivate,C1SharedSum,C1PrivateSum,theta1,C2SharedSum,C2PrivateSum,theta2,C3SharedSum,C3PrivateSum,theta3,C4SharedSum,C4PrivateSum,theta4,C5SharedSum,C5PrivateSum,theta5,C6SharedSum,C6PrivateSum,theta6,C7SharedSum,C7PrivateSum,theta7,C8SharedSum,C8PrivateSum,theta8,pos1,pos2,pos3,pos4,pos5,pos6,pos7,pos8,type,Quiz1,Quiz2,age,female,device,f1,g1,f2,g2,f3,g3,f4,g4,f5,g5,f6,g6,f7,g7,f8,g8
626,2,Nested-Symmetric,5.02,546,3,0.5,0.75,9,9,3,3,0.38598,5,8,0.8357,3,7,0.58571,0,3,0.21955,1,3,0.20177,9,8,0.83512,0,0,0.05067,2,2,0.49788,6,7,1,2,3,8,4,5,S,5,2,28,0,1,35,35,83,63,74,33,33,0,34,7,95,100,0,0,26,27
627,2,Nested-Symmetric,12.12,547,3,0.5,0.75,9,9,3,1,0.38598,5,8,0.8357,3,5,0.58571,0,0,0.21955,1,3,0.20177,9,8,0.83512,0,0,0.05067,2,5,0.49788,6,8,4,1,2,3,7,5,S,5,2,40,0,2,20,33,80,60,45,33,1,1,18,11,99,99,1,1,40,24
628,2,Nested-Symmetric,7.07,548,3,0.5,0.75,9,9,3,2,0.38598,5,7,0.8357,3,7,0.58571,0,3,0.21955,1,3,0.20177,9,6,0.83512,0,0,0.05067,2,6,0.49788,5,6,7,3,4,2,8,1,N,5,5,45,1,1,33,30,55,50,30,33,20,10,11,10,70,90,20,10,22,20
629,2,Nested-Symmetric,9.08,548,3,0.5,0.75,9,9,3,2,0.38598,5,7,0.8357,3,7,0.58571,0,3,0.21955,1,3,0.20177,9,6,0.83512,0,0,0.05067,2,6,0.49788,3,4,1,6,2,5,7,8,S,5,3,44,1,1,25,33,60,40,60,33,30,0,20,10,75,100,0,0,45,25
630,2,Nested-Symmetric,8.33,549,3,0.5,0.75,9,9,3,5,0.38598,5,8,0.8357,3,4,0.58571,0,2,0.21955,1,2,0.20177,9,7,0.83512,0,0,0.05067,2,4,0.49788,5,7,1,2,6,4,8,3,N,5,2,26,1,2,35,36,55,55,32,35,4,3,12,15,95,95,3,5,22,24
631,2,Nested-Symmetric,8.8,549,3,0.5,0.75,9,9,3,5,0.38598,5,8,0.8357,3,4,0.58571,0,2,0.21955,1,2,0.20177,9,7,0.83512,0,0,0.05067,2,4,0.49788,7,8,6,3,4,1,2,5,S,5,2,46,0,2,45,33,70,56,40,34,12,1,20,10,88,98,2,1,32,21
632,2,Nested-Symmetric,9.28,550,3,0.5,0.75,9,9,3,5,0.38598,5,9,0.8357,3,7,0.58571,0,2,0.21955,1,0,0.20177,9,8,0.83512,0,0,0.05067,2,5,0.49788,6,2,7,8,5,3,1,4,N,5,2,64,1,1,34,33,56,55,33,34,1,0,1,1,98,100,0,0,22,20
633,2,Nested-Symmetric,16.45,551,3,0.5,0.75,9,9,3,4,0.38598,5,7,0.8357,3,5,0.58571,0,3,0.21955,1,2,0.20177,9,8,0.83512,0,0,0.05067,2,6,0.49788,8,4,6,2,7,1,5,3,N,5,5,31,1,2,51,40,58,50,42,35,0,0,47,62,100,100,0,10,20,32
634,2,Nested-Symmetric,9.88,551,3,0.5,0.75,9,9,3,4,0.38598,5,7,0.8357,3,5,0.58571,0,3,0.21955,1,2,0.20177,9,8,0.83512,0,0,0.05067,2,6,0.49788,4,3,7,2,6,5,8,1,S,5,2,30,0,2,42,35,68,60,45,33,35,10,15,5,90,95,1,1,40,18
635,2,Nested-Symmetric,8.58,552,3,0.5,0.75,9,9,3,5,0.38598,5,8,0.8357,3,5,0.58571,0,2,0.21955,1,1,0.20177,9,7,0.83512,0,1,0.05067,2,4,0.49788,5,1,7,2,4,8,6,3,N,5,2,32,0,1,33,33,50,50,33,33,0,0,10,10,100,100,0,0,20,20
636,2,Nested-Symmetric,12.43,553,3,0.5,0.75,9,9,3,2,0.38598,5,7,0.8357,3,8,0.58571,0,3,0.21955,1,1,0.20177,9,9,0.83512,0,2,0.05067,2,3,0.49788,2,6,4,5,3,1,7,8,S,5,2,42,0,1,28,30,67,62,61,53,17,13,11,12,99,97,11,8,28,26
637,2,Nested-Symmetric,8.18,553,3,0.5,0.75,9,9,3,2,0.38598,5,7,0.8357,3,8,0.58571,0,3,0.21955,1,1,0.20177,9,9,0.83512,0,2,0.05067,2,3,0.49788,3,2,7,4,1,5,8,6,S,5,2,33,1,2,44,33,66,55,58,33,15,0,10,10,100,100,9,0,28,20
638,2,Nested-Symmetric,5.92,554,3,0.5,0.75,9,9,3,3,0.38598,5,7,0.8357,3,7,0.58571,0,1,0.21955,1,6,0.20177,9,9,0.83512,0,0,0.05067,2,5,0.49788,8,5,1,4,7,3,6,2,S,5,4,28,1,2,34,34,66,61,60,38,7,2,41,12,100,99,2,1,47,20
639,2,Nested-Symmetric,5.63,554,3,0.5,0.75,9,9,3,3,0.38598,5,7,0.8357,3,7,0.58571,0,1,0.21955,1,6,0.20177,9,9,0.83512,0,0,0.05067,2,5,0.49788,3,6,7,1,4,8,5,2,S,5,2,25,0,1,50,45,62,39,57,39,53,43,50,37,50,50,62,36,50,44
640,2,Nested-Symmetric,5.05,555,3,0.5,0.75,9,9,3,6,0.38598,5,9,0.8357,3,5,0.58571,0,1,0.21955,1,0,0.20177,9,7,0.83512,0,0,0.05067,2,3,0.49788,8,7,4,5,2,1,3,6,S,5,5,31,0,2,50,50,25,75,30,40,20,60,9,28,15,26,25,36,30,50
641,2,Nested-Symmetric,9.52,556,3,0.5,0.75,9,9,3,4,0.38598,5,7,0.8357,3,6,0.58571,0,4,0.21955,1,2,0.20177,9,9,0.83512,0,1,0.05067,2,6,0.49788,8,7,5,6,3,4,2,1,S,5,2,29,0,2,38,33,66,55,50,33,44,0,16,11,100,100,11,0,44,22
642,2,Nested-Symmetric,9.35,557,3,0.5,0.75,9,9,3,6,0.38598,5,7,0.8357,3,3,0.58571,0,3,0.21955,1,1,0.20177,9,8,0.83512,0,1,0.05067,2,3,0.49788,2,6,1,8,4,5,7,3,S,5,2,23,0,2,50,33,66,57,33,33,17,0,11,11,92,100,11,0,28,27
643,2,Nested-Symmetric,5.05,558,3,0.5,0.75,9,9,3,5,0.38598,5,6,0.8357,3,5,0.58571,0,2,0.21955,1,1,0.20177,9,9,0.83512,0,1,0.05067,2,5,0.49788,8,1,4,6,2,7,3,5,S,5,5,31,0,1,43,37,56,49,17,20,8,5,11,14,100,100,4,6,25,13
644,2,Nested-Symmetric,7.17,559,3,0.5,0.75,9,9,3,4,0.38598,5,8,0.8357,3,6,0.58571,0,2,0.21955,1,1,0.20177,9,7,0.83512,0,0,0.05067,2,2,0.49788,8,7,1,4,6,5,2,3,S,5,2,38,1,2,39,29,85,60,60,40,5,4,12,10,94,99,0,0,19,15
645,2,Nested-Symmetric,4.12,560,3,0.5,0.75,9,9,3,3,0.38598,5,6,0.8357,3,5,0.58571,0,2,0.21955,1,2,0.20177,9,9,0.83512,0,3,0.05067,2,4,0.49788,1,4,5,8,2,7,6,3,S,5,2,28,0,1,33,30,70,55,56,36,7,0,17,10,100,100,17,0,32,20
646,2,Nested-Symmetric,12.27,562,3,0.5,0.75,9,9,3,5,0.38598,5,6,0.8357,3,4,0.58571,0,3,0.21955,1,3,0.20177,9,7,0.83512,0,0,0.05067,2,4,0.49788,1,2,6,5,7,3,8,4,S,5,2,62,1,1,50,33,54,54,39,33,16,2,20,10,90,90,0,0,34,25
647,2,Nested-Symmetric,3.92,563,3,0.5,0.75,9,9,3,2,0.38598,5,6,0.8357,3,6,0.58571,0,1,0.21955,1,1,0.20177,9,7,0.83512,0,1,0.05067,2,5,0.49788,8,4,7,5,2,3,6,1,S,5,2,20,0,1,30,36,64,55,50,38,5,3,12,12,90,93,3,0,40,30
648,2,Nested-Symmetric,14.23,564,3,0.5,0.75,9,9,3,3,0.38598,5,9,0.8357,3,6,0.58571,0,1,0.21955,1,2,0.20177,9,6,0.83512,0,1,0.05067,2,6,0.49788,6,5,4,3,8,1,2,7,N,5,2,43,0,1,33,33,53,48,30,30,1,0,11,10,90,100,10,0,22,20
649,2,Nested-Symmetric,6.8,564,3,0.5,0.75,9,9,3,3,0.38598,5,9,0.8357,3,6,0.58571,0,1,0.21955,1,2,0.20177,9,6,0.83512,0,1,0.05067,2,6,0.49788,2,4,1,7,3,5,8,6,S,5,5,28,1,1,33,67,90,10,50,50,0,3,10,90,75,75,0,0,50,50
650,2,Nested-Symmetric,15.43,565,3,0.5,0.75,9,9,3,4,0.38598,5,8,0.8357,3,5,0.58571,0,2,0.21955,1,3,0.20177,9,8,0.83512,0,0,0.05067,2,3,0.49788,7,5,1,8,2,4,6,3,S,5,5,29,1,2,34,44,60,39,40,60,23,40,60,30,20,60,0,17,70,40
651,2,Nested-Symmetric,8.63,565,3,0.5,0.75,9,9,3,4,0.38598,5,8,0.8357,3,5,0.58571,0,2,0.21955,1,3,0.20177,9,8,0.83512,0,0,0.05067,2,3,0.49788,6,1,2,4,3,8,5,7,S,5,2,44,0,2,38,33,70,55,45,33,12,5,21,11,95,99,4,4,27,22
652,2,Nested-Symmetric,6.4,566,3,0.5,0.75,9,9,3,3,0.38598,5,7,0.8357,3,5,0.58571,0,2,0.21955,1,3,0.20177,9,8,0.83512,0,0,0.05067,2,7,0.49788,3,1,6,7,8,5,2,4,N,5,2,31,1,2,30,31,55,52,32,33,9,5,9,10,80,89,8,3,22,20
653,2,Nested-Symmetric,32.9,566,3,0.5,0.75,9,9,3,3,0.38598,5,7,0.8357,3,5,0.58571,0,2,0.21955,1,3,0.20177,9,8,0.83512,0,0,0.05067,2,7,0.49788,5,3,4,8,6,2,7,1,S,5,2,49,1,1,33,33,68,60,45,38,11,7,22,16,95,98,0,0,60,50
654,2,Nested-Symmetric,3.92,568,3,0.5,0.75,9,9,3,3,0.38598,5,8,0.8357,3,5,0.58571,0,2,0.21955,1,1,0.20177,9,8,0.83512,0,0,0.05067,2,5,0.49788,8,5,4,2,6,7,1,3,N,5,2,23,0,2,33,33,56,56,33,33,0,0,9,9,100,100,0,0,18,18
655,2,Nested-Symmetric,5.25,570,3,0.5,0.75,9,9,3,3,0.38598,5,7,0.8357,3,4,0.58571,0,4,0.21955,1,1,0.20177,9,7,0.83512,0,0,0.05067,2,7,0.49788,1,5,4,2,8,3,7,6,S,5,2,37,0,1,33,33,60,55,40,33,25,10,10,10,90,90,5,5,50,20
656,2,Nested-Symmetric,8.72,570,3,0.5,0.75,9,9,3,3,0.38598,5,7,0.8357,3,4,0.58571,0,4,0.21955,1,1,0.20177,9,7,0.83512,0,0,0.05067,2,7,0.49788,3,7,2,1,8,4,6,5,S,5,2,62,1,2,50,64,50,50,50,59,50,70,50,74,50,20,49,50,50,50
657,2,Nested-Symmetric,4.2,571,3,0.5,0.75,9,9,3,2,0.38598,5,6,0.8357,3,3,0.58571,0,2,0.21955,1,2,0.20177,9,9,0.83512,0,0,0.05067,2,4,0.49788,1,7,3,6,2,5,4,8,N,5,5,19,0,1,33,33,47,49,33,33,1,1,11,10,100,100,0,0,4,5
658,2,Nested-Symmetric,11.8,572,3,0.5,0.75,9,9,3,3,0.38598,5,5,0.8357,3,4,0.58571,0,3,0.21955,1,2,0.20177,9,8,0.83512,0,1,0.05067,2,7,0.49788,3,5,7,8,6,4,1,2,N,5,2,50,1,2,33,33,55,55,33,33,0,1,11,12,100,99,0,0,22,22
659,2,Nested-Symmetric,3.98,573,3,0.5,0.75,9,9,3,3,0.38598,5,8,0.8357,3,6,0.58571,0,2,0.21955,1,4,0.20177,9,7,0.83512,0,0,0.05067,2,3,0.49788,8,6,1,5,7,2,4,3,S,5,2,32,0,2,33,33,67,63,50,38,11,7,25,20,87,89,0,0,29,26
660,2,Nested-Symmetric,11.77,574,3,0.5,0.75,9,9,3,3,0.38598,5,8,0.8357,3,6,0.58571,0,3,0.21955,1,3,0.20177,9,5,0.83512,0,1,0.05067,2,2,0.49788,3,5,1,4,8,7,6,2,N,5,2,41,0,2,35,40,47,49,40,25,100,100,20,25,100,100,0,0,20,30
661,2,Nested-Symmetric,3.82,575,3,0.5,0.75,9,9,3,1,0.38598,5,8,0.8357,3,3,0.58571,0,2,0.21955,1,1,0.20177,9,7,0.83512,0,1,0.05067,2,6,0.49788,1,6,2,5,3,8,4,7,N,5,2,23,0,1,33,50,58,60,50,33,0,0,10,12,100,100,0,0,28,30
662,2,Nested-Symmetric,10.3,576,3,0.5,0.75,9,9,3,7,0.38598,5,8,0.8357,3,5,0.58571,0,2,0.21955,1,4,0.20177,9,7,0.83512,0,0,0.05067,2,7,0.49788,4,6,8,3,2,5,1,7,N,5,2,22,0,2,34,42,57,55,33,35,9,4,13,16,87,93,9,6,24,23
663,2,Nested-Symmetric,8.73,577,3,0.5,0.75,9,9,3,2,0.38598,5,8,0.8357,3,6,0.58571,0,1,0.21955,1,1,0.20177,9,8,0.83512,0,0,0.05067,2,5,0.49788,2,8,7,1,3,6,4,5,S,5,2,22,0,1,29,21,73,60,50,43,5,1,13,7,97,99,0,0,40,31
664,2,Nested-Symmetric,10.83,579,3,0.5,0.75,9,9,3,2,0.38598,5,9,0.8357,3,7,0.58571,0,1,0.21955,1,1,0.20177,9,8,0.83512,0,0,0.05067,2,8,0.49788,8,6,7,2,3,1,5,4,S,5,2,30,0,2,33,27,78,55,56,33,7,0,11,10,93,99,0,0,54,21
665,2,Nested-Symmetric,8.72,579,3,0.5,0.75,9,9,3,2,0.38598,5,9,0.8357,3,7,0.58571,0,1,0.21955,1,1,0.20177,9,8,0.83512,0,0,0.05067,2,8,0.49788,5,1,4,6,7,3,2,8,S,5,2,52,1,1,38,25,59,67,61,43,41,28,32,21,56,70,44,36,54,31
666,2,Nested-Symmetric,9.8,581,3,0.5,0.75,9,9,3,3,0.38598,5,7,0.8357,3,5,0.58571,0,1,0.21955,1,2,0.20177,9,8,0.83512,0,0,0.05067,2,3,0.49788,5,7,2,6,8,4,1,3,S,5,2,21,0,1,33,33,67,55,45,33,7,0,15,5,95,100,0,0,28,22
667,2,Nested-Symmetric,18.1,582,3,0.5,0.75,9,9,3,4,0.38598,5,7,0.8357,3,6,0.58571,0,1,0.21955,1,2,0.20177,9,6,0.83512,0,1,0.05067,2,4,0.49788,3,6,7,5,8,4,2,1,N,5,2,25,0,1,67,65,46,50,62,65,0,0,83,84,100,100,0,0,32,38
668,2,Nested-Symmetric,13.48,582,3,0.5,0.75,9,9,3,4,0.38598,5,7,0.8357,3,6,0.58571,0,1,0.21955,1,2,0.20177,9,6,0.83512,0,1,0.05067,2,4,0.49788,5,8,1,3,2,4,6,7,S,5,2,25,0,1,39,39,67,67,50,50,5,5,14,16,83,83,5,5,33,27
669,2,Nested-Symmetric,8.65,583,3,0.5,0.75,9,9,3,3,0.38598,5,7,0.8357,3,6,0.58571,0,1,0.21955,1,1,0.20177,9,7,0.83512,0,2,0.05067,2,3,0.49788,5,4,8,7,2,1,6,3,N,5,5,44,1,2,30,40,50,50,40,30,0,10,10,15,90,80,100,90,20,30
670,2,Nested-Symmetric,12.6,584,3,0.5,0.75,9,9,3,4,0.38598,5,9,0.8357,3,5,0.58571,0,4,0.21955,1,1,0.20177,9,4,0.83512,0,0,0.05067,2,4,0.49788,2,4,1,3,6,7,8,5,S,5,2,25,1,1,39,33,78,56,44,33,22,0,11,11,72,100,0,0,33,22
671,2,Nested-Symmetric,3.97,586,3,0.5,0.75,9,9,3,4,0.38598,5,8,0.8357,3,3,0.58571,0,3,0.21955,1,3,0.20177,9,7,0.83512,0,1,0.05067,2,5,0.49788,8,7,4,1,6,3,2,5,N,5,2,23,0,2,34,37,49,50,15,33,9,9,10,14,91,96,9,9,80,72
672,2,Nested-Symmetric,17.33,586,3,0.5,0.75,9,9,3,4,0.38598,5,8,0.8357,3,3,0.58571,0,3,0.21955,1,3,0.20177,9,7,0.83512,0,1,0.05067,2,5,0.49788,3,6,4,5,2,7,1,8,S,5,2,35,0,1,39,33,72,56,33,33,17,33,22,9,89,100,5,0,39,22
673,2,Nested-Symmetric,9.33,587,3,0.5,0.75,9,9,3,3,0.38598,5,7,0.8357,3,6,0.58571,0,1,0.21955,1,1,0.20177,9,6,0.83512,0,0,0.05067,2,6,0.49788,1,2,8,6,3,4,7,5,S,5,2,24,0,2,40,33,63,67,53,50,2,1,14,12,80,84,1,1,48,45
674,2,Nested-Symmetric,10.8,588,3,0.5,0.75,9,9,3,2,0.38598,5,8,0.8357,3,5,0.58571,0,2,0.21955,1,0,0.20177,9,8,0.83512,0,0,0.05067,2,4,0.49788,1,4,8,7,5,2,3,6,S,5,2,33,1,2,40,33,71,80,39,29,5,9,9,14,94,93,10,9,30,20
675,2,Nested-Symmetric,8.5,589,3,0.5,0.75,9,9,3,3,0.38598,5,8,0.8357,3,7,0.58571,0,2,0.21955,1,0,0.20177,9,8,0.83512,0,1,0.05067,2,4,0.49788,4,7,5,6,2,3,1,8,S,5,2,49,0,2,33,33,71,57,55,33,13,5,4,11,93,95,11,6,35,21
676,2,Nested-Symmetric,16.73,590,3,0.5,0.75,9,9,3,2,0.38598,5,8,0.8357,3,4,0.58571,0,1,0.21955,1,2,0.20177,9,5,0.83512,0,2,0.05067,2,4,0.49788,1,3,2,4,5,8,6,7,S,5,2,26,0,2,25,30,70,55,38,30,10,1,15,10,90,80,10,1,30,20
677,2,Nested-Symmetric,13.02,592,3,0.5,0.75,9,9,3,2,0.38598,5,8,0.8357,3,4,0.58571,0,4,0.21955,1,1,0.20177,9,9,0.83512,0,0,0.05067,2,5,0.49788,4,1,6,8,5,3,7,2,N,5,2,43,1,2,33,35,55,60,35,33,1,0,11,10,99,100,1,0,23,25
678,2,Nested-Symmetric,5.58,593,3,0.5,0.75,9,9,3,1,0.38598,5,8,0.8357,3,3,0.58571,0,2,0.21955,1,1,0.20177,9,7,0.83512,0,0,0.05067,2,5,0.49788,3,1,8,5,7,4,6,2,N,5,2,33,1,2,33,37,58,61,37,33,11,14,17,17,85,90,10,13,16,25
679,2,Nested-Symmetric,7.97,594,3,0.5,0.75,9,9,3,3,0.38598,5,8,0.8357,3,5,0.58571,0,0,0.21955,1,3,0.20177,9,8,0.83512,0,0,0.05067,2,1,0.49788,8,1,5,4,2,7,6,3,S,5,2,32,0,1,33,33,72,56,44,33,1,0,22,11,94,100,1,0,17,22
680,2,Nested-Symmetric,7.6,594,3,0.5,0.75,9,9,3,3,0.38598,5,8,0.8357,3,5,0.58571,0,0,0.21955,1,3,0.20177,9,8,0.83512,0,0,0.05067,2,1,0.49788,1,7,4,5,2,6,3,8,S,5,2,29,1,2,34,33,85,58,29,47,0,0,19,5,98,100,0,0,8,19
681,2,Nested-Symmetric,12.13,597,3,0.5,0.75,9,9,3,3,0.38598,5,7,0.8357,3,4,0.58571,0,3,0.21955,1,3,0.20177,9,8,0.83512,0,1,0.05067,2,5,0.49788,8,1,4,3,5,2,7,6,S,5,2,30,1,1,33,33,66,50,38,30,16,0,22,1,95,100,6,0,38,22
682,2,Nested-Symmetric,10.8,598,3,0.5,0.75,9,9,3,4,0.38598,5,7,0.8357,3,6,0.58571,0,2,0.21955,1,1,0.20177,9,7,0.83512,0,1,0.05067,2,4,0.49788,5,6,3,1,4,8,7,2,S,5,2,36,1,1,39,36,67,58,50,36,11,3,11,13,89,90,5,5,66,22
683,2,Nested-Symmetric,4.03,599,3,0.5,0.75,9,9,3,4,0.38598,5,8,0.8357,3,8,0.58571,0,1,0.21955,1,2,0.20177,9,7,0.83512,0,1,0.05067,2,4,0.49788,6,5,2,8,3,1,7,4,S,5,2,33,0,2,33,33,65,50,65,33,10,0,20,10,80,100,10,0,33,25
684,2,Nested-Symmetric,7.13,599,3,0.5,0.75,9,9,3,4,0.38598,5,8,0.8357,3,8,0.58571,0,1,0.21955,1,2,0.20177,9,7,0.83512,0,1,0.05067,2,4,0.49788,7,3,4,5,8,6,2,1,S,5,2,21,0,2,44,37,76,82,57,64,6,11,9,17,81,92,5,6,32,42
685,2,Nested-Symmetric,5.67,600,3,0.5,0.75,9,9,3,5,0.38598,5,8,0.8357,3,4,0.58571,0,2,0.21955,1,2,0.20177,9,7,0.83512,0,0,0.05067,2,4,0.49788,8,1,4,7,3,2,5,6,S,5,2,23,0,2,48,35,67,58,47,45,9,3,17,12,89,95,0,0,33,28
686,3,Nested,15.2,301,1,0.5,0.25,9,9,6,5,0.5736,8,5,0.66273,2,1,0.1567,4,2,0.31952,5,4,0.46121,7,6,0.65161,0,1,0.16355,5,5,0.55431,2,8,7,5,1,6,3,4,N,5,2,40,0,2,66,70,88,90,25,24,46,50,57,60,83,80,0,0,58,60
687,3,Nested,11.67,301,1,0.5,0.25,9,9,6,5,0.5736,8,5,0.66273,2,1,0.1567,4,2,0.31952,5,4,0.46121,7,6,0.65161,0,1,0.16355,5,5,0.55431,4,6,1,7,3,8,2,5,N,5,2,51,1,1,66,66,88,88,22,22,44,44,55,55,77,77,1,0,55,55
688,3,Nested,7.25,302,1,0.5,0.25,9,9,6,5,0.5736,8,5,0.66273,2,1,0.1567,4,2,0.31952,5,4,0.46121,7,6,0.65161,0,1,0.16355,5,5,0.55431,3,4,2,8,1,7,6,5,N,5,2,30,0,2,66,60,90,86,24,20,50,50,55,50,75,75,10,5,50,50
689,3,Nested,5.22,303,1,0.5,0.25,9,9,6,5,0.5736,8,5,0.66273,2,1,0.1567,4,2,0.31952,5,4,0.46121,7,6,0.65161,0,1,0.16355,5,5,0.55431,5,1,3,6,7,8,4,2,N,5,2,20,1,2,67,60,90,80,2,5,45,40,66,56,79,73,4,0,60,60
690,3,Nested,7.92,303,1,0.5,0.25,9,9,6,5,0.5736,8,5,0.66273,2,1,0.1567,4,2,0.31952,5,4,0.46121,7,6,0.65161,0,1,0.16355,5,5,0.55431,4,6,8,2,7,1,5,3,S,5,2,49,0,1,59,57,80,92,12,22,32,43,50,60,70,68,6,1,56,57
691,3,Nested,11.18,304,1,0.5,0.25,9,9,6,5,0.5736,8,5,0.66273,2,1,0.1567,4,2,0.31952,5,4,0.46121,7,6,0.65161,0,1,0.16355,5,5,0.55431,8,1,4,7,6,2,5,3,N,5,4,25,1,1,75,70,90,85,25,20,40,50,50,50,80,75,10,20,55,50
692,3,Nested,5.33,305,1,0.5,0.25,9,9,6,5,0.5736,8,5,0.66273,2,1,0.1567,4,2,0.31952,5,4,0.46121,7,6,0.65161,0,1,0.16355,5,5,0.55431,6,3,2,4,1,7,5,8,N,5,5,29,1,1,50,50,60,80,40,30,50,50,50,50,61,78,9,0,50,50
693,3,Nested,9.52,306,1,0.5,0.25,9,9,6,5,0.5736,8,5,0.66273,2,1,0.1567,4,2,0.31952,5,4,0.46121,7,6,0.65161,0,1,0.16355,5,5,0.55431,3,1,7,5,8,2,4,6,S,5,5,44,0,2,52,67,30,43,8,4,46,17,50,57,75,82,0,1,60,60
694,3,Nested,6.92,307,1,0.5,0.25,9,9,6,5,0.5736,8,5,0.66273,2,1,0.1567,4,2,0.31952,5,4,0.46121,7,6,0.65161,0,1,0.16355,5,5,0.55431,8,6,7,3,4,5,1,2,N,5,2,29,0,1,30,25,90,95,9,14,45,49,63,57,87,82,7,0,65,58
695,3,Nested,6.68,307,1,0.5,0.25,9,9,6,5,0.5736,8,5,0.66273,2,1,0.1567,4,2,0.31952,5,4,0.46121,7,6,0.65161,0,1,0.16355,5,5,0.55431,2,8,7,3,5,6,4,1,N,5,2,29,1,2,66,61,90,91,19,24,47,42,65,56,81,71,3,0,55,49
696,3,Nested,4.6,310,1,0.5,0.25,9,9,6,5,0.5736,8,5,0.66273,2,1,0.1567,4,2,0.31952,5,4,0.46121,7,6,0.65161,0,1,0.16355,5,5,0.55431,3,4,1,7,2,5,8,6,N,5,2,26,1,1,66,60,88,84,20,23,44,41,56,50,77,74,3,0,55,50
697,3,Nested,5.9,311,1,0.5,0.25,9,9,6,5,0.5736,8,5,0.66273,2,1,0.1567,4,2,0.31952,5,4,0.46121,7,6,0.65161,0,1,0.16355,5,5,0.55431,2,8,4,1,5,3,6,7,N,5,2,49,0,1,66,62,85,84,23,21,37,40,46,50,72,69,3,7,53,50
698,3,Nested,7.18,311,1,0.5,0.25,9,9,6,5,0.5736,8,5,0.66273,2,1,0.1567,4,2,0.31952,5,4,0.46121,7,6,0.65161,0,1,0.16355,5,5,0.55431,7,5,4,6,3,1,2,8,N,5,3,26,1,2,70,66,90,85,23,30,50,46,56,50,80,75,9,3,55,50
699,3,Nested,8.32,312,1,0.5,0.25,9,9,6,5,0.5736,8,5,0.66273,2,1,0.1567,4,2,0.31952,5,4,0.46121,7,6,0.65161,0,1,0.16355,5,5,0.55431,1,6,4,7,8,5,2,3,N,5,2,44,1,2,66,65,88,89,25,23,44,44,55,56,78,80,3,1,55,55
700,3,Nested,6.98,314,1,0.5,0.25,9,9,6,5,0.5736,8,5,0.66273,2,1,0.1567,4,2,0.31952,5,4,0.46121,7,6,0.65161,0,1,0.16355,5,5,0.55431,2,5,7,,6,4,1,3,N,5,2,38,0,1,67,70,89,95,16,22,44,49,56,60,78,90,97,100,44,49
701,3,Nested,10.22,315,1,0.5,0.25,9,9,6,5,0.5736,8,5,0.66273,2,1,0.1567,4,2,0.31952,5,4,0.46121,7,6,0.65161,0,1,0.16355,5,5,0.55431,7,3,4,8,5,2,1,6,N,5,5,64,1,2,61,60,81,80,20,21,41,40,51,50,70,70,0,0,51,50
702,3,Nested,5.03,316,1,0.5,0.25,9,9,6,5,0.5736,8,5,0.66273,2,1,0.1567,4,2,0.31952,5,4,0.46121,7,6,0.65161,0,1,0.16355,5,5,0.55431,6,7,3,2,5,8,1,4,N,5,2,27,0,2,55,54,86,90,19,17,50,50,50,50,81,81,0,0,50,50
703,3,Nested,5.47,317,1,0.5,0.25,9,9,6,5,0.5736,8,5,0.66273,2,1,0.1567,4,2,0.31952,5,4,0.46121,7,6,0.65161,0,1,0.16355,5,5,0.55431,4,2,8,5,6,3,7,1,N,5,2,38,0,2,77,75,89,90,19,23,46,41,60,60,81,77,2,0,55,60
704,3,Nested,7.78,318,1,0.5,0.25,9,9,6,5,0.5736,8,5,0.66273,2,1,0.1567,4,2,0.31952,5,4,0.46121,7,6,0.65161,0,1,0.16355,5,5,0.55431,6,8,7,1,5,2,4,3,N,5,5,26,0,1,77,70,89,77,17,22,46,42,63,60,82,75,6,0,58,52
705,3,Nested,11.98,318,1,0.5,0.25,9,9,6,5,0.5736,8,5,0.66273,2,1,0.1567,4,2,0.31952,5,4,0.46121,7,6,0.65161,0,1,0.16355,5,5,0.55431,2,7,6,8,1,3,5,4,S,5,2,57,0,2,61,67,72,89,17,22,30,44,50,55,72,78,5,2,55,55
706,3,Nested,13.82,319,1,0.5,0.25,9,9,6,5,0.5736,8,5,0.66273,2,1,0.1567,4,2,0.31952,5,4,0.46121,7,6,0.65161,0,1,0.16355,5,5,0.55431,4,2,3,5,1,,6,7,S,5,2,23,0,1,55,60,60,78,15,20,30,45,50,50,60,65,10,1,55,55
707,3,Nested,3.2,320,1,0.5,0.25,9,9,6,5,0.5736,8,5,0.66273,2,1,0.1567,4,2,0.31952,5,4,0.46121,7,6,0.65161,0,1,0.16355,5,5,0.55431,7,2,5,4,3,6,8,1,S,2,2,32,1,2,63,63,71,60,67,71,35,26,64,71,36,39,60,67,69,70
708,3,Nested,11.68,321,1,0.5,0.25,9,9,6,5,0.5736,8,5,0.66273,2,1,0.1567,4,2,0.31952,5,4,0.46121,7,6,0.65161,0,1,0.16355,5,5,0.55431,5,3,2,1,8,4,6,7,N,5,2,41,0,1,60,60,80,80,20,20,40,40,50,50,70,70,0,0,50,50
